Feature,Importance
KCNJ11,0.0005604379735891366
MRAS,0.0005581901737542696
HSD11B2,0.0005545191801177995
NAT2,0.0005535398696404444
KRT74,0.0005513046840828438
GALR2,0.0005506331969773424
SLC6A20,0.000550171482892463
LACTB,0.0005482783349331531
RPP30,0.0005480966173975605
EDNRA,0.0005463028874354755
MTR,0.0005454327879295109
ATP8A1,0.0005447579312391624
CHRNA3,0.0005431567760920861
EGFR,0.0005417273836170439
DLD,0.0005389995294683892
DBH,0.0005388450075488208
DPP4,0.0005348315822976908
RAD21L1,0.0005346053564313638
DPYD,0.0005336776819585834
SSTR1,0.0005323533217783412
KCNQ5,0.0005322565479710016
SLC6A8,0.0005308241704070689
BHMT,0.0005289085276182147
ACO1,0.0005280563013439817
STAT3,0.0005273356111754556
PDE5A,0.0005235398171187258
UGT1A6,0.0005223888453772119
HSPA1L,0.0005222550829779599
CD40LG,0.0005213806804097817
XDH,0.0005205593993621241
ODC1,0.0005202622877325453
USF2,0.0005198445756596622
CHRNA9,0.0005192512468556322
F9,0.0005188111133377486
MAPK11,0.0005180196089457724
PVALB,0.0005180172629523616
MGAM,0.0005165806202532294
PROKR1,0.0005131035818108153
KCNB1,0.0005102125340213339
GALR1,0.0005081735585234368
CACNA1S,0.0005040559822951543
GPR27,0.0005036393533138655
HSPA4,0.0005020579331217581
SLC2A1,0.000501373471175524
IL5,0.0005002769101745193
UGCG,0.0005002183053151345
GSTP1,0.0004997586714294423
CCR5,0.00049970155406197
SP2,0.0004985350573780296
MAPT,0.0004980834120095578
SLC6A18,0.0004941074144370409
EGF,0.000493270493378645
HTR3C,0.0004894088937725897
CYCS,0.00048793534004542514
TNNT1,0.0004877666520007427
TNNC1,0.0004863792726106554
LACTBL1,0.0004828679893520029
SLC22A7,0.0004825982337682288
TMIGD3,0.00048004475726446554
TLR4,0.00047725609929201316
OXT,0.00047700478080628974
CYP2A7,0.00047565081363450947
SLCO1B1,0.0004744857336200192
GAST,0.0004712083714119872
NPY1R,0.0004701407189271673
MC2R,0.0004701228747981276
GPR85,0.00047005610613978197
TUBB4B,0.0004697012471272061
CYP2J2,0.00046828536754352495
CXCR4,0.00046734682431701097
UGT2B15,0.0004671002346340963
ABCC6,0.0004642852204413096
PDE3A,0.00046390074523227525
SNAI1,0.00046139379106118714
SLC22A3,0.0004578100363724625
CRH,0.00045734964026066926
RXRA,0.00045700170535265065
CYP2A13,0.0004568808738373515
TYR,0.0004561871032998308
KCNA1,0.00045605550819040786
ABR,0.00045505705590990705
EGR1,0.0004533138490568884
CHRNB2,0.00045006603248236483
MAPK12,0.00044889641530059703
GAD1,0.00044750518543657203
NGF,0.0004464261008638967
APOE,0.0004462613411270686
ATM,0.00044600261021287413
CASP6,0.0004452466795498413
CDK2,0.0004448316920531597
CHRNB4,0.0004425140045237627
GRM2,0.0004415510437169656
SLC6A19,0.0004379507102398346
PRKAG1,0.00043773251756749546
KDR,0.00043763710159542077
SQLE,0.0004298504006146522
GPX4,0.000428143661798225
PTGIR,0.0004267393829221226
TTR,0.0004251678122397183
P2RY1,0.0004207681362642346
TYMS,0.0004201302568085484
F10,0.0004201129114718367
GPX7,0.0004179145063622566
KCNA4,0.0004146358951025592
RET,0.0004133863369332852
CYP46A1,0.00041202913113757406
KCNA3,0.0004106344675960855
KCNA10,0.00040923709103115046
TBXA2R,0.0004090464718410042
GLYR1,0.00040531606218671565
SLC47A1,0.0004051443463376088
APOA1,0.0004048361806373697
GRIN3A,0.00040463790895014606
MMUT,0.0004040587501818196
LTF,0.00040274657046705304
ANXA7,0.0004021645777748311
MYLK,0.0004014262993488338
CACNA2D1,0.0004004486205445721
SLC6A15,0.00040040582007565707
AHCY,0.00039943235250645785
GRM1,0.00039922452273314464
SLC22A16,0.0003991412338929023
LARS1,0.0003953071967875469
DTNBP1,0.0003948010938843346
RB1,0.00039424359827630443
BCKDHA,0.00039269326548534253
NTSR2,0.0003915969221555432
CALY,0.00038846100758928656
CHRNA7,0.0003882491242331456
NPBWR1,0.00038721763476888793
CACNA1G,0.000387215957869461
CCND1,0.00038693879759744407
GIP,0.00038672885883193724
GRIN2D,0.00038620980967765396
KCNA7,0.00038503612246167064
SRD5A1,0.0003845782697765373
EIF2AK3,0.00038416567687976784
PTGER1,0.00038296384038755127
ABCC3,0.0003818599768629238
KLF16,0.00037963559526215133
SCN3A,0.00037833584071790885
PTGFR,0.00037779768882468493
ENSP00000451560,0.00037756654506066373
DECR1,0.00037621028097875456
RHO,0.00037597388479654564
OXSM,0.00036859929665439137
CYP2F1,0.0003680651227706674
SLC15A2,0.0003680496996016618
NRAS,0.0003679308515834558
RTN4,0.00036762986780756215
PHF20,0.0003669182549005348
PDGFRA,0.00036665194103488176
AGTR2,0.0003657494881499403
SLC6A16,0.00036337986755157625
CACNB2,0.00036182267107035443
PROKR2,0.0003582280955234781
GJA1,0.00035724913753510686
GPX6,0.0003543708002327775
MYLK3,0.0003539558064396724
MGMT,0.00035201341307675095
LHCGR,0.00035131322071042646
HLA-B,0.0003499881348771002
SLC6A5,0.0003486961146774286
AKR1B1,0.00034712230309112983
GPX8,0.00034661993378776103
GRIN2C,0.0003452734247495771
CHDH,0.00034468698285405435
SCN4A,0.0003441513419748685
NPPA,0.00034341207797467584
GATA3,0.0003428755328779781
PTGER2,0.00034202521958874186
APEH,0.00034082566884430893
FLT1,0.00034033340792663123
CA7,0.0003398295058876423
CCNA1,0.00033974745940730874
MLNR,0.00033946541921937065
UGT1A7,0.00033722939631959653
CDH1,0.0003371794434821101
RHOA,0.0003362947201524096
SEC23IP,0.000335044579077549
NGLY1,0.00033473134402318787
S100B,0.00033446419999828863
RYR2,0.0003332369558098197
SLC22A2,0.00033311133985913685
INSR,0.00033273712730974466
NR1H4,0.0003323700324071894
REG3G,0.00033163867213636136
DCXR,0.0003312093211703613
GBA2,0.0003309853983072807
PROC,0.0003298668934204162
CHRNB3,0.00032896116912263935
BDKRB1,0.00032826981824102735
HPGDS,0.0003261491029586251
SAMD14,0.00032589515072885814
TSPOAP1,0.0003252427691073652
HOMER1,0.0003244932399600885
SYP,0.00032427850014509857
SLC22A1,0.00032389469263051503
PRKAG2,0.0003224081429150909
PDGFRB,0.00032163245849180894
HMGCR,0.0003204272485885384
CHRNA6,0.0003181215964861536
CTSS,0.0003151789868996726
CYP4X1,0.00031366564790003806
NKX3-1,0.00031017296392927505
CTSK,0.00030947397686165867
SV2A,0.0003092899775474739
P2RY12,0.0003088552887571074
PTGER4,0.00030816674474647783
SLC22A11,0.0003081610278847765
FEV,0.0003065745967801926
CYP7A1,0.0003052649056572466
CPE,0.00030129796148167695
CES5A,0.00030062900331763584
FSHR,0.00030018666841026933
TLR2,0.000299565906897754
GPR63,0.0002987184152139488
TAC1,0.00029820029844731795
LRTOMT,0.0002978094811373049
CCR9,0.0002973717222612227
DUSP6,0.0002972567253250847
SLC5A1,0.0002972196388643754
SSTR2,0.00029707320707668313
SI,0.000296423602675617
GYPB,0.00029570194822310767
GSK3A,0.0002948250559033357
SF3B1,0.00029399525496643194
NTSR1,0.0002939876386391614
SLC2A4,0.00029112958315490506
GSK3B,0.0002906716059061291
FMO1,0.0002902482625739303
C1orf56,0.00029020474847317804
GPX2,0.00028975921204983386
PCCA,0.00028970525106420986
TOP1,0.00028962711495212603
CXCL10,0.0002893435039914871
CCR1,0.0002884865306611955
SLC12A3,0.0002872381982193721
CSF2,0.00028690246697614266
EBPL,0.00028607627999837357
SSTR5,0.0002852948406118106
M0QYV0_HUMAN,0.00028484086719816003
NEU2,0.00028467344344355113
CYP4Z1,0.0002832361148551521
MAPKAPK2,0.0002826979395154266
HSD3B1,0.00028093042539039303
PTGER3,0.0002788280199908869
TAAR2,0.000278698162536975
IL24,0.00027814693533615207
MSX2,0.000276342855518575
FLT4,0.00027535532313550416
KISS1R,0.00027530664331924966
JUN,0.000274462507273256
TG,0.0002723577876733668
ALDH1A1,0.0002722066282423467
CNR2,0.00026999926044783185
DCK,0.0002687325525199494
SLC5A2,0.00026816269476043827
TEK,0.00026814513950839904
HPD,0.00026797150302543683
HPDL,0.00026748171085865647
FLT3,0.0002663538437205942
NADSYN1,0.0002637389159537202
PTK2,0.00026343128516280017
PCP4,0.0002628423277904896
ORM1,0.0002623533996935883
NUP214,0.0002620387412610473
HORMAD1,0.00026199896977681847
C16orf58,0.0002619746637866345
SLC5A12,0.00026125169547535807
SLC5A8,0.00026115042693427665
RAD21,0.00026065846475616436
CDK4,0.0002604655033202745
SCARB1,0.00026038546867761876
TNFRSF14,0.00025935709436673924
ADH5,0.0002590226190161632
NPR1,0.00025895979514016385
GRPR,0.00025893647268921446
DARS1,0.0002586345609113885
CACNA1H,0.00025777179171010737
ZFP28,0.00025708406728347874
PCM1,0.0002554143790579085
GPX3,0.0002551655361634166
F3,0.0002533116748275089
GCSH,0.0002524902643270466
CALCRL,0.00025203065649331976
SCN1A,0.00025140958126238677
EFS,0.0002510010421009997
GSTA2,0.00025019132045271306
BACE1,0.00024916295805625524
ASIC3,0.00024895773275795626
MTOR,0.0002483125383852846
HADHB,0.00024634192727918797
ASIC5,0.0002457047875170281
CCNF,0.0002453110252132416
ALG11,0.000245069336221589
FOSB,0.00024415674173839064
TXNRD1,0.00024395349315312986
SIRT1,0.0002439120799339233
CCR2,0.00024339374670237832
PSMB5,0.00024119121637698987
MELTF,0.00024089210501188876
FGFR1,0.00024074359968367308
CA12,0.0002406620693406962
COQ2,0.0002404629909499349
ALK,0.00024010406251291004
NUDT5,0.00023987485126327173
AVPR1B,0.00023956125846395426
SLC5A4,0.00023924965876889672
XPO7,0.00023919554283771859
DLAT,0.00023892512749683058
NQO1,0.00023883037510143525
GSTA3,0.00023846937034324223
ATP5F1D,0.00023826978603063315
SCNN1B,0.00023786874164589503
IYD,0.00023728220827365213
UGT1A4,0.0002367400364706902
FFAR4,0.00023649414665720568
LNX1,0.00023618196017888195
MCEE,0.00023530233679774074
SEMG1,0.00023498015255771164
CDK1,0.00023489447251396066
MPL,0.00023461507688004975
SLC5A6,0.00023408138648066642
ARR3,0.00023407320145269505
SPR,0.00023320261374195413
FGF23,0.0002324779870190054
HNMT,0.00023206267973008816
FUCA1,0.00023152893867460682
OIT3,0.00023041804594966552
HSPA5,0.00023028839890477202
KL,0.00023024005025358633
RYR1,0.00022997037662418618
MAPK15,0.0002297245430028377
SREBF2,0.000229562403553782
CA5B,0.00022844194141879266
CES4A,0.00022814437026028104
SELE,0.00022783872193339022
RPS6KB1,0.00022604576704470206
BCKDHB,0.0002257261822518504
GSTA1,0.00022473406086847886
RARB,0.0002238261125053831
RARS1,0.00022328427467802026
TUBB,0.00022310376492492534
CD79A,0.00022209147873650988
DSG2,0.00022129858423989654
UBE2S,0.00022101161516278347
MMP3,0.0002206683854124173
ADH1A,0.00022037806060951667
EIF4EBP1,0.00021977794776955405
C4A,0.00021966797365069964
ABCA1,0.0002191348360277494
KRT71,0.0002187220492116278
CXCR5,0.0002174353804140471
RXRG,0.0002169780521597555
NTRK2,0.0002162590665189575
MTNR1A,0.00021619858258559353
CHRNA5,0.00021578914434402472
ATP5MF-PTCD1,0.00021576666576539777
IPP,0.00021563691608088488
CYP7B1,0.00021550603730498264
CCN2,0.0002152409453124891
CNOT4,0.0002151950664189567
APEX2,0.00021462579693824847
TASP1,0.00021412425124653646
TRPV1,0.00021408730835779813
CTSG,0.00021320278843717032
JUNB,0.00021255925638048831
SEC61A1,0.00021251875655948317
PPP1R9A,0.00021201368379885832
CCR4,0.000211843701952698
BRS3,0.00021122958836090154
CYB5A,0.00021116086001262086
PARP4,0.00021027779399326752
MAPK13,0.00021006473626044404
HSP90AA1,0.00020990391826161732
CPA6,0.0002093674164136255
ZFP36L2,0.00020896574114140476
SLC1A2,0.0002086696147772657
SLC10A1,0.00020743634332646854
MAPK7,0.00020719478961833183
THBS1,0.00020689735205747757
PARP2,0.00020655639070043215
PDE1C,0.00020654482475995244
FYN,0.00020612388061151538
CXCL1,0.00020589818067346153
TNFRSF1B,0.00020537217135234252
BRD4,0.00020528199150652115
RPA1,0.0002043886171247288
TRPC5,0.00020413105711642788
NFKBIA,0.00020292935053074985
MT-ND1,0.0002027028026955099
NEU1,0.0002026944415332361
SLC14A2,0.0002022658492416433
ACKR3,0.0002007292539890757
CX3CL1,0.00020038507985583036
LIG1,0.00020037087436129824
PNN,0.00019997950655398363
SCNN1A,0.0001998104714581373
APEX1,0.00019935342247109116
KLF5,0.00019844403413800583
CYSLTR2,0.0001976567712016336
SREBF1,0.00019746757346225484
CALCA,0.00019740663813082432
MDH2,0.0001971793802091138
MCM5,0.00019661679613671581
TRH,0.00019655080077455746
VMP1,0.0001962348807785133
GAL,0.00019578496011258713
NPL,0.00019573549315303015
APP,0.00019558283572854274
CTSL,0.0001951720456054087
HMGN2,0.00019516811371731398
NPBWR2,0.00019468891032149932
CYP4B1,0.0001944681731734295
PIP4K2C,0.00019376399092828076
AP1G1,0.00019369999408082612
IFI30,0.00019363077950509134
MRPL15,0.0001936013423658676
AGFG1,0.00019313532390754536
F12,0.00019311813192487385
GLIS2,0.00019268586965652998
EEA1,0.00019264067295418155
COG2,0.00019206375743113376
MRPS11,0.00019189680918406572
YBX3,0.00019173390681731737
CACNA1C,0.00019161095611096394
VEZF1,0.0001913501231807018
DNMT1,0.00019063517193212132
BAX,0.00019007448524387873
NPY2R,0.000189917704643992
HSD17B8,0.00018982396225201295
CREB1,0.00018880891435372077
GAK,0.00018862483619636188
MAPK4,0.00018857465233733004
FDX1,0.0001883816105209697
KRT24,0.00018833694564011788
PUS7L,0.00018797583531986206
MAP2K1,0.00018790622710664024
GOPC,0.00018771974696579394
PHB2,0.00018703695896852846
TAAR1,0.00018647857476287435
ATP2A2,0.00018625945483165192
CMA1,0.00018583885347950394
GOT2,0.00018570168039333412
SLC25A2,0.00018525736444697746
PPIF,0.00018524050117231684
HIBCH,0.00018488227059991488
RPL39,0.00018445953642524124
TACR1,0.00018393923849870368
DIO3,0.00018388132006763263
MXD3,0.00018338478671992605
ITGAL,0.00018324954555042232
MYOC,0.00018253831782290384
IL2RG,0.00018188887495875793
PXDN,0.0001813244106001277
TNNI3,0.00018130281336229393
AGT,0.00018129079155418255
ATF1,0.00018044976896346062
DPYS,0.00017989678567502924
ADH7,0.00017986852666664356
RBP1,0.00017981882931526554
SCNN1G,0.00017917232503640427
FASLG,0.00017842886844441364
CACNA1F,0.00017787366966917054
LDHA,0.00017785567139651487
BMP4,0.00017776501641859235
PPCS,0.00017757690423914502
MMD,0.00017664551980379833
UGT1A8,0.00017559143569523042
PRKCA,0.0001751884418924574
PROCR,0.00017516170807703316
GLUL,0.00017481769161597937
INHA,0.0001745873293026008
GDNF,0.00017408574237290535
SYK,0.0001739918501377933
TGM2,0.00017396570488028158
PSMB1,0.00017385686255526204
CAV1,0.00017329224907321574
CYSLTR1,0.00017305540893275135
COX19,0.00017249398251810015
PTEN,0.0001722900700076261
SULT1E1,0.00017050357033951896
ITGA2B,0.00017015334627221135
ADH6,0.00017006473586483585
PPP2CA,0.00016982772497490148
DESI2,0.00016945605441981914
SIK1,0.0001694006732184332
CACNA1I,0.00016888095617962283
ZCRB1,0.00016845982517614585
ACP7,0.00016820001175955754
MET,0.00016779865135676562
GHSR,0.00016727262094132017
NMUR2,0.00016658227743880205
SYNE2,0.00016642529314167559
LTK,0.00016641798438342037
AKR1B10,0.00016624820998038453
RPL12,0.00016464082860808617
PRDM1,0.00016463206911204297
GLRA2,0.0001645441177758095
ASIC2,0.00016441090145178443
CCR7,0.00016439694316595574
GSTO1,0.00016365849972773503
ASIC1,0.0001635147892385406
SHC1,0.00016244758243771213
BNIP3,0.00016224546862952856
DCLK3,0.00016161500055323236
UROD,0.0001614822453629552
HGF,0.00016123568773666357
PCYT2,0.00016119724614835059
S1PR1,0.00016097541206493005
DUSP1,0.00016083182749280196
ESPL1,0.0001607742626106564
FGFR2,0.00016067450311384795
ALDH3A2,0.00016019312277637326
PNLIP,0.00015984374454479285
MB,0.00015973117924187287
ADH1B,0.00015935111744891243
SLC5A7,0.00015906334308720416
MTF2,0.00015903360679641877
AGPS,0.0001586410007770348
EPHA7,0.0001582094523650606
SCN8A,0.00015819697692956842
RGR,0.0001574721159344187
EGR3,0.00015651988863729665
SLC5A5,0.00015643643064369343
HSPB6,0.00015626864327179278
ARPC2,0.00015602783847888004
PXDNL,0.0001559545256391117
KRT72,0.00015572736307717575
BOK,0.00015525295555758614
GRIN3B,0.00015488711005563443
STS,0.0001540685038048763
EPO,0.00015350938156848896
PNP,0.00015321279539793934
MST1,0.00015306889037169962
ABL1,0.0001527357908580004
PPM1A,0.00015215224067231372
HSPA1B,0.0001520652317546526
ROCK2,0.00015121673109531842
IRS1,0.0001509578239463687
PGF,0.0001508890602419939
RASSF1,0.00015046228420164323
TXN,0.00014981825721064294
CA3,0.000149713319215167
PIK3CD,0.00014963129004306552
HLA-C,0.00014950032060696017
MAPK6,0.00014864576475679393
ITIH4,0.00014859705057338466
TNK2,0.00014845705813407566
ALPP,0.00014841773241365457
RDH5,0.0001482883720675553
RIPK1,0.00014802786389024828
GYPA,0.00014768976585992293
DHODH,0.00014756403585009631
EPHX2,0.0001466696433212818
GLA,0.00014661733420108733
TOX,0.0001462971144659137
NMBR,0.00014585721039501006
DAD1,0.00014566206461581003
TMEM87A,0.0001452785490671475
DCN,0.0001446788847966455
FZD2,0.0001430127751179029
PRKCD,0.00014267263775373932
DHCR24,0.00014218119681568272
G6PD,0.00014217499758281153
PPBP,0.00014206747552830793
ROCK1,0.0001413081189205061
NEUROD1,0.0001410001092366556
GCGR,0.00014050240945022433
TMPRSS2,0.00014037841009797983
PTN,0.00013953579107384267
CYP4A11,0.0001390693003926046
NR6A1,0.00013904632901025687
ALDH1B1,0.00013858453146252628
ALDH1A3,0.00013768292022789795
CYP4F3,0.0001374554209355891
CYP39A1,0.0001373550306387847
TES,0.00013689814234240155
AS3MT,0.0001367120031947041
CA14,0.00013640798597205382
ATF3,0.00013623711615116786
CRAT,0.00013601971330282864
CHCHD7,0.0001359200014975019
CCKAR,0.0001359057832654932
CACNA1D,0.00013529859681149853
ZFP36L1,0.00013516343115312665
FOXO3,0.00013510406505250466
KRT73,0.0001345944728621692
B3GNT3,0.0001345590010588614
ABCC5,0.0001343519202900764
GNG2,0.00013418038916504255
KIT,0.00013392186402879088
CETP,0.0001334411199905986
FZD9,0.00013310709017387722
IRAK1,0.00013271265839321581
CDC25C,0.0001321468895989762
NR2F6,0.0001321359264031264
MT-CYB,0.00013213227021414156
SLC5A9,0.00013176877053470713
LEPR,0.00013147629566793827
PRRC2C,0.00013147262814261506
GRHPR,0.00013132118817170866
GNS,0.00013129564262880994
