Feature,Importance
TP53,0.0026831700661212507
IL4,0.0024866913611144396
MMP9,0.0024428064918072825
ACHE,0.002307015799476061
HMOX1,0.002267093917997718
HTR1B,0.0022661712987803134
IL2,0.002220905442764397
TOP2A,0.0022069318002378344
CYB5R3,0.002151247414708263
MPI,0.002150874241139645
RARB,0.0021442623360797665
SERPINE1,0.0021416821681929216
CYP2C8,0.0020977137946820443
GC,0.002087241165707629
HTR6,0.002082925382954097
ERBB2,0.0020748129071702323
CFTR,0.0020495639393969573
ACP7,0.0020300766430697073
IL5,0.0020124605152804015
RARA,0.0018696751214133083
RAB5B,0.001812629576359117
SPINK1,0.0017755191500461783
PRDM10,0.0017687958536064833
RXRG,0.0017605138952141548
PPIF,0.0017139452192989275
DHFR,0.0016731306989513912
MMP2,0.0015961305666154489
HOXD13,0.0015958384161878529
TH,0.0015779111795426399
CRP,0.0015753995259488295
DRD5,0.0015594306748786138
CDH17,0.0015525873214476378
FLT1,0.0015445577777555494
NR1H4,0.0015418588612026638
EGFR,0.0015119081331464654
MMP1,0.0014875474102671593
POR,0.001477137386843625
LOXL1,0.0014694535523968619
CA2,0.001450804554691916
NOS2,0.001438902571661267
RSPO2,0.0014301666400238899
FN1,0.0014220929540441395
TGFB1,0.0014193149898360411
ICAM1,0.001419051906250401
CHRNA2,0.0014108079434518345
CDC25B,0.0014034638511586596
GPX4,0.0013961169974479413
PNMT,0.0013955296356315974
RPL37,0.001370988502675308
TAPT1,0.001368730521306494
SPNS3,0.0013615522121738796
KRT1,0.001344561399152852
NEUROD1,0.0013241454427585762
SPR,0.001315825571927505
UGT1A1,0.0013076878883542236
CYP17A1,0.0013075654912083655
CDC25A,0.0012988952990866229
REG3G,0.001287924317825147
GPX3,0.0012831994701515005
PDF,0.0012820267669556827
JAK2,0.0012812649552219918
TLX2,0.0012635359830359585
VWF,0.0012534635388027054
IL1A,0.0012438683573964028
ALPP,0.001241691741009361
LEP,0.001227723707296491
ALPG,0.0012125497856424789
GPX2,0.0012043767726803026
NR2F1,0.0012035171968877254
SIGMAR1,0.0011958630570272214
CDC25C,0.00118948684224606
HTR3A,0.0011786874154855792
GPX6,0.001175264740933783
ATP4A,0.001173950727695475
CACNA2D1,0.001159917079607024
AKR1C2,0.0011527562824799958
SLC24A5,0.0011523218154484852
ALB,0.001145012447480312
ATP12A,0.00114328146025856
EEA1,0.0011388617078419395
ANAPC1,0.00113819949713326
SPNS2,0.0011380833278248582
TRPV5,0.0011331034117983546
NR0B1,0.0011316487656238782
SCN10A,0.0011291878380712765
IL2RG,0.0011273784974222794
THRA,0.0011223918986296793
ATP8B3,0.001120921684050131
AVP,0.0011012592331395336
CARMIL1,0.001100486855275462
RB1,0.0010955897513830607
SST,0.0010858638153709921
FGF5,0.0010622639967026168
ALDH1A1,0.0010587966138359958
TIGD1,0.001056769135696616
GRP,0.0010534530626233108
SYT3,0.0010400260872936188
C4B,0.001039863303653727
GABRA4,0.0010384678419366401
NR2F6,0.0010350543744873568
CES1,0.0010198273003176907
ZFP36L1,0.0010186290268213063
SLC22A8,0.0010174256597442778
COQ2,0.0010101965434119713
SCN5A,0.0010093548480829464
CASP7,0.0009935765303038444
TLR4,0.0009917910860810588
ZFP36L2,0.0009886199803676068
NEDD1,0.0009855859782516
MTNR1A,0.0009769332813152262
STAT3,0.0009727518807644524
KDR,0.0009727377018234267
CYP11A1,0.0009718608614895681
CARMIL2,0.0009715130258090246
ATP8A2,0.0009712232829786466
FCGR1B,0.0009681673853560314
CYP11B2,0.0009630467142684342
DARS1,0.0009580434544437255
CHRNA10,0.0009513410791144608
TASP1,0.0009477561490009841
EDNRA,0.0009369321242265654
MPO,0.0009361371982427744
PPARG,0.0009356761190405857
CCL2,0.0009105300100065506
EDNRB,0.0009033902462148354
ALLC,0.0009022872966863514
ATM,0.0008966404306201293
CNGA2,0.0008965714949959486
CD248,0.0008926899332523507
GABRE,0.0008913199308289212
SPNS1,0.000888925455520591
GATD3A,0.00088284449615083
GABRA6,0.0008801659006742422
NEK10,0.0008767053914097319
AKR1C1,0.0008662466988929253
CHRNA3,0.0008656610305108467
SLC9A3,0.0008654129887057238
CDR1,0.0008519205707375826
EHBP1,0.0008500135169659958
FOLH1,0.0008471391642930078
MCCC1,0.0008385205782031826
NR2C1,0.0008354346985831534
IL1B,0.0008225275998381393
ESPL1,0.0008155699976988551
PPIG,0.0008147306850907881
BATF2,0.000806070585420161
ATP8A1,0.0008017281668199066
PPP5C,0.0007976619023415412
SEC23IP,0.0007913670847385514
GABRR1,0.0007907050626141228
SLC2A4,0.0007887133847779932
ESR2,0.0007882294070882553
TF,0.0007775158331964903
CDH2,0.0007516478921697554
UGT1A9,0.0007499344004332047
PLAT,0.0007453875843365034
CTRL,0.0007442202840064159
NR2F2,0.0007413488779821006
ARPC2,0.000720999214216848
CHRNA1,0.0007162865386879244
F2,0.0007111005094324054
CYP26A1,0.0007090195355450183
ABCC1,0.0007056485402120021
CLCN5,0.000705641221942041
SLC6A13,0.0007025993947998847
UGT1A6,0.0007006284152976468
HIF1AN,0.0006973260884192491
GABRB2,0.0006926604538286193
ESCO2,0.000687908627535841
NTSR1,0.0006789582418567356
GABRR2,0.0006773825570851019
PLG,0.0006761147959088154
DPP4,0.0006734362479389869
EHMT1,0.0006699587324296207
ACACB,0.0006695412770124263
CA4,0.0006685538876058262
CCND1,0.0006677499646544035
AKR1C3,0.0006666653427545283
UBAC1,0.0006618460212846711
HGD,0.0006608016962415091
AOX1,0.0006555241493958951
LTF,0.0006513684491244114
SCN4A,0.0006511582282916818
PYGM,0.0006496622919629038
GABRB1,0.0006490128204243752
AGRN,0.0006437103626120654
CTSH,0.0006434978071637254
CYP27C1,0.0006394392204155985
KCNA5,0.0006387079357128699
CALM3,0.0006358307563091348
APOE,0.0006334027058733475
LIPE,0.0006329306102677462
GLUL,0.0006327069376234173
AVPR1A,0.0006315867284300761
RELA,0.0006283158444234699
MUSK,0.0006280294030501205
SNX20,0.0006280053448696718
MGAT2,0.0006182732620055986
RAB7A,0.0006174942785090365
GAST,0.000615770373444871
RYR1,0.0006153954768453887
RHOC,0.0006082260223102219
ALDH7A1,0.0006075292007291276
NR6A1,0.0006071461279814089
SELPLG,0.0006045915494998076
QRSL1,0.0006030481955495401
HTR1F,0.0006013836043319875
GSR,0.0006013328458912757
CYP27B1,0.000599173576954913
HTR1E,0.0005960952427804038
MGMT,0.0005910258937200363
CXCR5,0.0005851522433413641
CHRNA4,0.0005845950809038553
SCN9A,0.0005832031141706716
UCHL1,0.0005810002107236975
RARRES1,0.0005803775189114255
ACO1,0.0005775132538402315
SLC22A6,0.0005774202694102862
FBLN5,0.0005648272094842342
CYP26B1,0.0005587282524832125
DPYD,0.000558351660155359
OXT,0.0005580552355431122
KCNJ1,0.0005496770199715781
CHRND,0.0005484413590014218
GSTO1,0.000548288452398771
COLQ,0.0005475430093133696
RAG1,0.0005472286917758526
WNT11,0.0005470150342795204
SRY,0.0005441935297819281
SI,0.0005440747347698004
GLRA4,0.0005415008710526461
CSF3,0.0005405298628320512
IL10,0.0005386164474475246
NR0B2,0.00053804816660767
GYPB,0.0005350891916591868
RET,0.0005345927873345379
GLRA1,0.0005256377690385421
SLC9A1,0.0005218127495710217
GYPA,0.0005206473579174799
AOC2,0.0005205827289083502
SELP,0.0005173006127771988
SLC22A2,0.0005170474105561547
ESRRB,0.0005159763595363922
RAB2A,0.000513759947657595
APOB,0.000511947861013919
OXA1L,0.0005116622932976211
GABRD,0.000505467939690341
AOC3,0.0005045916033236151
ADCY10,0.0005027062837654285
CA12,0.0005005070573809402
XDH,0.0004968032596860119
HTRA3,0.0004959360261851849
EDN1,0.0004915687097539395
GABRG2,0.0004892328998492566
RASGRP1,0.00048703387837056286
CES4A,0.000483529551271686
PI3,0.0004737405970469336
CYP2A6,0.0004725672141119962
CD40LG,0.0004725648749070885
NTSR2,0.0004702920506103573
KLK3,0.0004648256017424392
ABCC3,0.00046302461484554853
PDCD1LG2,0.00046192680887360485
SOD1,0.00045703572377242275
CHRNB4,0.00045221097403359904
CES5A,0.0004511772170236144
PRKCD,0.0004473529477983412
TMEM234,0.00044649097948397463
MTOR,0.0004459881854601566
CASR,0.00044498936918208694
BGLAP,0.0004448359381488108
GYPE,0.00044447778181900876
ALDH8A1,0.0004430189107167412
CHRFAM7A,0.0004417637884080002
AKR1B1,0.00044036650690462535
TUBB4B,0.0004393296962448614
GAD1,0.00043777815235716627
CTSZ,0.0004353927654512025
NFYA,0.00043306542710818904
MAPK15,0.00043147034180833987
GLRA3,0.00043099440284983934
HECA,0.00042803623678283083
DCK,0.0004267844941306631
SLCO1B1,0.00042658849305546553
NTS,0.0004265465136886075
PRKCE,0.00042449965989522137
AIFM3,0.00042427216791335255
KCNA3,0.0004240824370910659
PRDM2,0.0004239414320364406
PLAAT4,0.0004111578352648194
ERCC2,0.00041094952092439447
PFN1,0.00041074462558419214
F3,0.0004106456258516626
ERCC3,0.0004077138598991826
UGT1A3,0.0004050030304622693
CHRNB2,0.0003970377997918582
DCLK3,0.00039696035336989326
GRIK2,0.00039689696925737785
UGT2B7,0.0003965638301619513
TEK,0.00039471853037576193
KRT72,0.00039397973510919647
UGT1A10,0.0003919629286160324
PRDX1,0.0003910393902894879
SLC9C1,0.00039082087726703246
PTGIR,0.0003907726147903979
CACNA1F,0.00039014281676202965
HPRT1,0.00038710019446325326
NQO1,0.00038553089862513766
CHRNA6,0.00038444127427427757
MAPK12,0.00038123505867446693
DDX4,0.00037873791945381856
IDI1,0.0003780058531426603
C5,0.0003773599086633495
ALDH16A1,0.00037558350179947873
SLC6A17,0.00037537627991578604
PPP5D1,0.0003747152669911347
PCCA,0.00037408753440693786
PRSS1,0.0003720638185086779
TMIGD3,0.0003714214648903031
GHRHR,0.00037079392183894867
FMO3,0.00036982397147710696
DNMT1,0.0003665199156140172
CA7,0.00036501234194754353
SLC6A11,0.0003609362091219823
HRH3,0.000360935454113631
ALDH1A3,0.00036000936235616325
CD34,0.0003595940086926613
FGF2,0.00035511122985443173
APOA1,0.0003549917077783698
SLC51B,0.0003536518632358743
UFD1,0.00035336410526115423
KRT73,0.00035307166556872914
GRIN3A,0.0003519060549600007
GNRH1,0.00034949490246749965
PUF60,0.00034684522119621144
MAPK4,0.0003448237564673718
PON1,0.0003428887805744374
TYMS,0.00034107233113998863
NOD2,0.0003376022858874777
GGT2,0.0003368972883441095
PPARD,0.000336098097236585
SLCO2A1,0.0003349548597347938
SLC22A11,0.00032858019582973825
JUN,0.0003280158770278448
EDF1,0.000326598627139582
SLC51A,0.00032619389539551035
POLR2C,0.00032511530150855305
PRKCA,0.00032263219651427593
KCNJ11,0.00032258032079759703
GGT1,0.000320660852230426
UGT1A8,0.0003203407674946914
PSMC3IP,0.00031925206171394815
SHBG,0.00031872440619566873
BDNF,0.0003174295417026939
MAPK11,0.0003170015382280953
GOT1,0.00031531466130789313
EPO,0.00031470369272224035
F10,0.0003133074715628003
CYP2A13,0.0003129444677390135
MTBP,0.0003118470466847897
KCNA4,0.0003117081571808747
F8VP50_HUMAN,0.00031108830035222394
MC3R,0.00031011577522881237
GNRHR,0.00030991359611944914
MC4R,0.00030831844646808437
CTSC,0.00030351617521985803
CCR5,0.0003021905378132573
EGF,0.0003012709288906411
SLC6A15,0.00030095853243509914
SLC6A19,0.000298510360695393
SLC6A9,0.0002949867439680944
FDX1,0.00029489325628144426
NAA10,0.0002943248933981928
CREB1,0.00029311777691875694
IFNG,0.0002920586102492459
NRAS,0.00029068983750184214
STS,0.0002899675611302871
RHOA,0.0002894601873569816
SCN8A,0.000288423711253651
GSTP1,0.00028786601457443694
MAPK6,0.0002875748266924978
CD79A,0.0002862904994718916
COMT,0.0002854687430263715
KDM1B,0.00028420660811277813
KRT74,0.00028389781891236936
CACNA1S,0.0002834812461568853
CNOT4,0.0002822577258471839
MELTF,0.0002821939200613106
RBM48,0.0002803892121113003
CUBN,0.00028003361193612526
MSH3,0.0002784260058864696
LACTBL1,0.00027654078949784875
HTR4,0.0002725986552161899
AGT,0.00027242800104486966
PRSS3,0.0002722512284143441
ALDH3A2,0.0002721799941273953
MAPK7,0.0002684960332125668
MC2R,0.00026758964006757835
EFEMP2,0.00026669701424025
ALDH1B1,0.00026409312695643773
CHRNB1,0.00026078443551279647
ZFP28,0.0002605574515554617
ACOD1,0.0002597545350499988
OXTR,0.00025828738399146726
ANXA5,0.0002572720808383332
GLRA2,0.0002565995357955123
AXL,0.00025624831583606714
SLC2A1,0.00025610356536456906
CA13,0.0002544978275358651
GBA,0.0002532705660207867
SCNN1A,0.00025260179393208644
CYP3A43,0.0002486580547947092
HSD11B2,0.00024726189762641767
CTSS,0.000247233357663705
CXCR4,0.00024708791080086084
FLT3,0.00024614050401857844
SLC22A12,0.00024577700466562165
CDK2,0.0002449502926669039
KDM1A,0.0002442831629624325
CACNA1C,0.0002435716118916901
APP,0.00024331206113093265
CACNA1D,0.00024281173745590605
TG,0.00024186558126523447
CA9,0.00024064377859383117
ASIC2,0.00023839462715960236
GRIN1,0.0002360012174321326
SYP,0.0002357219115044747
CYP4X1,0.00023549354747180859
RAD54L,0.00023449901865233683
PTCH1,0.00023388457371356124
DECR1,0.00023363219948396784
SLC22A1,0.00023192930872181455
EDC4,0.00023121773364771835
SLC1A1,0.0002309157664740942
CACNG1,0.00022954462552616787
CRH,0.00022947236673346238
CCL1,0.00022900356082779035
BMP2,0.00022886099088944659
DLK2,0.0002283467566633336
ALDH2,0.0002282511504462035
HRH4,0.00022658041215735655
ZFYVE26,0.00022647543775726836
INSR,0.0002261324287734105
LACTB,0.00022474480416038734
IL27,0.00022065532923560972
ARRB1,0.00022004139532236371
CHRNB3,0.0002164485092565561
ASIC3,0.000216023901777828
SLC6A5,0.0002152252625587822
KCNMB1,0.0002151050761488561
IDI2,0.0002129012686013911
PTK2,0.00021207226710179522
CNGA1,0.0002111196526685533
CYP4B1,0.00021080988529344522
BAX,0.00021032118567963643
ALDH1A2,0.00020908113761077787
SLC5A5,0.0002090107670507066
SLC6A20,0.00020882522417819578
ALDH9A1,0.00020832903838353004
SAG,0.00020655192446297147
PDE5A,0.00020484927722620887
SELE,0.00020453232348128492
IL15,0.00020266342986564835
CYP11B1,0.00020261383196688856
TSPAN12,0.00020050251238053912
NFKBIA,0.00019971998299139998
CHRNA5,0.0001996020201118801
PDE3A,0.00019920305722162437
CYP2J2,0.00019781772713283865
NTRK3,0.00019772862396851598
KRAS,0.0001969283950515786
ALK,0.0001959786516842916
GABRG1,0.00019506470098668854
PTGFR,0.00019500443905986163
CHRNA9,0.00019435539009817534
HMGCR,0.00019380787098740746
CDH1,0.00019328124031367565
SET,0.00019300123327051956
MCL1,0.00019176258749875133
NAA11,0.00019151130711870832
EGR1,0.0001912430219224278
SLC6A7,0.00019050662455770022
MAPT,0.00019008608659147058
CYP7A1,0.00018919228482511385
G6PD,0.00018803084603977115
SCN3A,0.00018645594566997302
SSTR1,0.00018501813337479367
C16orf58,0.00018438232533492808
NFE2L2,0.00018407678887663695
HTR3C,0.00018387627284341336
PHF20,0.00018361631616455507
CYP2W1,0.0001823424840739364
FGFR1,0.00018119653643329812
PTGER1,0.00018033981762984822
DCHS2,0.0001802589089499721
KCNA1,0.0001797913703276361
SLC6A18,0.00017882635892093807
FGFR2,0.0001771346777057031
GSK3A,0.0001770843708852036
AKR1B10,0.00017639540998143775
NTRK1,0.00017370558960225994
MAP2K1,0.00017255661354541115
CTSV,0.000171700832729554
SUPT6H,0.0001716600869567961
CYP2C18,0.00017147053938007731
SLC12A3,0.00017113971512577812
LPO,0.00017077487410374655
LTA,0.00017017228901554225
RPS6KB1,0.0001689394478854159
DCHS1,0.0001687302655747651
SETX,0.00016830377969250283
F7,0.00016745143878313528
BRD4,0.0001666188990694911
CXCL1,0.00016632466887992543
TYR,0.00016523529891610618
XAB2,0.00016404762527989458
COQ6,0.0001631156033397684
CYP4V2,0.00016188066008192514
SCNN1D,0.0001618426010527097
GADL1,0.00016147681096088468
PRPH2,0.00016111690742242279
KRT71,0.00016072097369732345
SCNN1G,0.00016069451275263223
FAT1,0.00016003240634261302
ASIC1,0.00015972239605791498
PTGDR2,0.00015926250585851986
CACNA1G,0.00015699013420632384
HLA-B,0.0001550254253366595
GSTA2,0.00015469048529342182
HSD17B13,0.0001545192123564576
IL18RAP,0.00015416625453817877
CTSG,0.00015403856974326085
ARR3,0.00015130517029599447
IL36RN,0.00015105425979712283
UGT1A7,0.00015018810093315484
SLC5A4,0.00014993601674626758
LDHA,0.00014975413591093248
CD38,0.00014950418534207568
DMC1,0.00014945421271593933
ASIC5,0.0001489065767768759
CYB5A,0.00014629938370986864
SEC61A1,0.00014562219524065438
HTR3D,0.00014544861609161575
PDGFRB,0.00014539219885274392
CYP7B1,0.0001449187051904538
CHRNA7,0.00014472285819353565
COQ5,0.00014407361192882758
ABL1,0.0001432039807235007
PTGIS,0.00014291444060888058
SLC5A3,0.00014287721520994356
SLC5A8,0.0001425862297075124
TOP1,0.0001423967476754005
MRPL1,0.00014041572551003472
SCNN1B,0.000139996037883713
CYLC1,0.00013881987589469582
MSH2,0.00013837141486981332
CXCL10,0.00013826631884489074
GRM5,0.00013798701314130822
TBXA2R,0.0001372134506780809
BACE1,0.00013394519802968272
VLDLR,0.00013282791642271706
RDH11,0.00013282178274275473
APEX1,0.00013176398990651637
CYP2S1,0.0001317025158490298
CEBPZ,0.00013066449595918245
CYP2R1,0.00013057488444180633
TLR2,0.0001304352526815754
DHRS2,0.00013005311729442944
CYP27A1,0.00012966525670625944
DHRS7B,0.00012820796042196218
ROS1,0.0001264652088344597
FMO1,0.00012554066791520404
SLC22A7,0.00012451049173438966
CYP4A11,0.0001237018192209427
HTR3B,0.00012362268374830997
CYP4A22,0.00012344467946964635
RPA1,0.0001229768710259809
IRS1,0.00012093300075208972
GGH,0.00012089558170602245
KMO,0.00012080964754669262
SULT2A1,0.00012079852219650661
SLC5A12,0.00012062115194722066
CCR3,0.00012029588260741703
MSMO1,0.00011996217040736144
DCXR,0.00011944467407439514
FUBP1,0.0001192044185578698
CYP2A7,0.00011914174424905285
PTGER4,0.00011900314407658404
ALDH1L2,0.00011797610646698834
PSMB1,0.00011686931577120473
BDH2,0.00011673554800957764
PROC,0.00011640421734533446
ALKBH7,0.00011516030524418746
CYP8B1,0.00011497160650558562
HSPB3,0.00011425750726858228
AKR1D1,0.00011407258321935865
ABCA4,0.000113234090635364
DBH,0.00011308591854061751
NPM1,0.00011205653133449982
CTSK,0.00011174174081319498
DHRS4,0.00011118618432749052
CCKAR,0.00011108940090653194
CYP20A1,0.00011106643876129879
HSPA4,0.00011105963582427802
PTGER3,0.00011098130450549306
CYP39A1,0.0001104425234348014
PFAS,0.00010886538561299501
CACNB2,0.0001077269356244903
IL13,0.00010768723499338997
UGT2B15,0.00010747445416208424
GZMA,0.0001070476871306612
HSD17B14,0.00010677146441079431
CMA1,0.00010616638152457943
RDH13,0.00010598225566352394
CYP46A1,0.00010542091888774853
ANXA2,0.00010365717786498733
ANGEL2,0.00010355485761637342
GAL,0.00010171374814086837
DLD,0.00010107143759851874
PSMB5,0.00010020828355307846
FAT2,0.00010016236613159445
ABCC6,9.983073088036916e-05
FAT4,9.970031661086812e-05
MYL5,9.847438070076236e-05
CYP24A1,9.801178293047938e-05
KLK4,9.797810392949637e-05
XCR1,9.770506250538402e-05
MB,9.612571727808371e-05
PXDNL,9.58243588956154e-05
SLC5A1,9.575421900054489e-05
FAAH,9.569975674606054e-05
CYP2U1,9.485951934335774e-05
CYP4F22,9.485272007698534e-05
AVPR1B,9.430219649919079e-05
PDGFRA,9.280623524737648e-05
PARP2,9.171713093588939e-05
TRPV1,9.133099458031247e-05
TUBB,9.117310227457674e-05
ACTR1B,9.116937973634935e-05
M0QYV0_HUMAN,9.047072331516187e-05
GIP,9.04677257539643e-05
KCNH7,9.02078215158127e-05
ACTR1A,8.990101232461518e-05
CA14,8.982208484729544e-05
CRYGD,8.963269907209702e-05
IL12A,8.939791849401295e-05
DHRS13,8.926204217851627e-05
TTR,8.829620048942938e-05
NUP214,8.814830372869607e-05
CDK1,8.786796547971937e-05
DHRSX,8.767218728046423e-05
SLC7A11,8.754228373511076e-05
KCNN2,8.737408816210328e-05
APEH,8.699994104109784e-05
CA3,8.644095960429082e-05
SLC5A9,8.585907828425564e-05
CDR2,8.576154314941803e-05
TXNRD2,8.553208234767425e-05
ZHX2,8.542053634194126e-05
LRTOMT,8.411605438714883e-05
RPL10A,8.389991040489973e-05
KCNQ1,8.328569010392289e-05
RDH10,8.313259133651874e-05
KIT,8.274521218961505e-05
FLT4,8.272757969026464e-05
S1PR4,8.139456091410932e-05
ITGA2B,8.091785999324472e-05
MSH6,8.079791940883381e-05
HGF,8.047481418859248e-05
CHFR,7.966062080842026e-05
TAC1,7.933223172809111e-05
HSPB1,7.879127005017521e-05
DHRS4L2,7.866063935014192e-05
EPX,7.853917207883947e-05
SLC22A3,7.842356258251377e-05
HEXB,7.839819493686983e-05
GDF15,7.78462646369981e-05
GRIN2A,7.783034475098392e-05
DMD,7.782122027434298e-05
LARS1,7.775973624652022e-05
SRD5A1,7.693179240449881e-05
FEV,7.582945694220313e-05
CBR1,7.488653481819627e-05
P2RY14,7.475277432969898e-05
GUSB,7.465327413780475e-05
SLC6A8,7.42822666149518e-05
MRPL15,7.30797555150887e-05
MAPK13,7.298729748762883e-05
KCNH6,7.179249346880231e-05
PPBP,7.168392497988493e-05
SPP1,7.151730387789763e-05
LAMC2,7.14606940860673e-05
HTR5A,7.088480940065012e-05
CNR2,7.065360007437932e-05
LTK,7.063650375409343e-05
CSTB,6.98172316807046e-05
CSF2,6.965099585654394e-05
ATP5F1D,6.925018466839459e-05
QRFPR,6.914119494591757e-05
GAK,6.889506344263485e-05
ID1,6.884812017741486e-05
KCND3,6.877705743235131e-05
HK2,6.864813191044669e-05
CD40,6.854395827316291e-05
UGT1A4,6.851644913703734e-05
CYP4Z1,6.8204336012679e-05
FZD1,6.819499194281947e-05
SLC10A1,6.801687590277318e-05
P2RY1,6.795296509202996e-05
P2RY12,6.729398862757689e-05
NHP2,6.714429784592232e-05
SSTR2,6.627561972896519e-05
TPMT,6.624439885245661e-05
MRPS11,6.577198938348313e-05
SLC5A2,6.562811075235266e-05
KCNMB3,6.539690992096649e-05
RDH14,6.531575643960051e-05
H0Y858_HUMAN,6.51440460797642e-05
SMO,6.490068271262155e-05
F12,6.475252688168573e-05
AIRE,6.444195008678298e-05
PNLIP,6.398769620984448e-05
DCLRE1A,6.280482537547628e-05
HOGA1,6.276600140455898e-05
OAT,6.273190130095347e-05
CSAD,6.235599240888761e-05
HNMT,6.165377204971668e-05
DHFR2,6.148255670269232e-05
CCL11,6.045968392332923e-05
CCRL2,5.957080844064158e-05
CNGA4,5.8643457270410645e-05
DHRS7,5.86029049439536e-05
MT-ND1,5.7861955459107984e-05
CBR3,5.7545243640184917e-05
GRPR,5.7352272045675574e-05
CALML5,5.702507187723186e-05
HSP90AA1,5.674278054654868e-05
CA5B,5.63763775160121e-05
FEN1,5.575440037630032e-05
TRPA1,5.5538102651352014e-05
PDE4D,5.4827082128436066e-05
NPFFR2,5.481597593738343e-05
OTC,5.472688131639151e-05
CAPZA3,5.4568516425212615e-05
RRAS,5.4543385129375456e-05
MT-CO2,5.440870128090507e-05
RPL18,5.4106525358190226e-05
SCN1A,5.408922265179732e-05
EIF2AK3,5.3973875203965446e-05
ITIH4,5.3875724508832196e-05
HLA-DRB1,5.344845648597473e-05
OXSM,5.336606224777346e-05
FABP4,5.324026598212866e-05
GLA,5.3126349340683604e-05
GNS,5.3058094213022216e-05
CBR4,5.2727437251187106e-05
YWHAE,5.261537790147903e-05
NMU,5.24429131224625e-05
VILL,5.234178799091186e-05
MAP1A,5.1731580757033674e-05
HDAC3,5.1448579967513447e-05
CAV1,5.103895744698515e-05
ERBB4,5.070535016403366e-05
CAPN8,5.057602851067734e-05
HPGD,5.022159901725422e-05
SLC5A10,5.02019030465074e-05
PCYT2,4.944911742752685e-05
GOT2,4.932649256490507e-05
RYR2,4.901073943312717e-05
CYP2F1,4.900384772748336e-05
PPP2CA,4.872285313585597e-05
PXDN,4.867460668458003e-05
NT5E,4.853293806242558e-05
CYP4F3,4.84392989945111e-05
PRTN3,4.840215925991398e-05
ASL,4.814877050994285e-05
PLK4,4.7849121357485024e-05
LHCGR,4.771125918983877e-05
KIF14,4.733319212595559e-05
TLR7,4.647695088169674e-05
CHIT1,4.643358636471182e-05
GJA1,4.632593167112962e-05
SULT1E1,4.62220473938493e-05
SCARB2,4.6158492039584763e-05
NEU2,4.583296189496466e-05
DHRS7C,4.558620675486607e-05
KLKB1,4.541093572247736e-05
CCNB1,4.473117286734964e-05
F9,4.446691502731664e-05
CNDP2,4.442246079983953e-05
RRM1,4.435859298009519e-05
GZMB,4.433961387075714e-05
PGF,4.4214240749230624e-05
ENSP00000451560,4.42036599101389e-05
FASLG,4.3963598025104066e-05
FSHR,4.357559801184127e-05
PTPN1,4.353380950593042e-05
PARP15,4.3525875696116214e-05
EPHX2,4.350810100821136e-05
BMP4,4.325379154451911e-05
ALOX12,4.307588177505925e-05
CALR,4.306959609809674e-05
CCL21,4.282113999594926e-05
HSDL2,4.277483774493062e-05
FGF7,4.2442013594377046e-05
